,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2018/3/5,,資料期間：,,2017年12月至2017年12月(Data for 2017/12～2017/12),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"220,910",80.22%,"4,895","1,081,459,628","1,303,895,272","2,736,528,374","2,948","5,330","1,846",904,"11,028",,,,,,
臺北地區 Taipei,一般Standard,"65,986",85.14%,"4,043","266,814,074","239,153,068","580,921,453",779,971,454,289,"2,493",,,,,,
臺北地區 Taipei,小計SubTotal,"286,896",81.30%,"4,700","1,348,273,702","1,543,048,340","3,317,449,827","3,727","6,301","2,300","1,193","13,521",,,,,,
高雄地區 Kaohsiung,國際Internation,"59,531",66.47%,"2,436","145,002,529","247,589,464","431,389,940",823,"1,272",310,379,"2,784",,,,,,
高雄地區 Kaohsiung,一般Standard,"4,588",37.28%,"2,593","11,898,611","17,186,260","31,450,103",103,113,53,8,277,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"64,119",62.94%,"2,447","156,901,140","264,775,724","462,840,043",926,"1,385",363,387,"3,061",,,,,,
臺中地區 Taichung,國際Internation,"24,763",70.26%,"2,436","60,314,844","103,436,174","194,821,108",384,549,177,147,"1,257",,,,,,
臺中地區 Taichung,一般Standard,"7,933",73.32%,"2,432","19,290,758","35,896,042","60,907,253",111,223,37,41,412,,,,,,
臺中地區 Taichung,小計SubTotal,"32,696",70.98%,"2,435","79,605,602","139,332,216","255,728,361",495,772,214,188,"1,669",,,,,,
花蓮地區 Hualien,國際Internation,"19,851",47.15%,"2,244","44,546,737","41,541,773","91,436,194",278,298,119,148,843,,,,,,
花蓮地區 Hualien,小計SubTotal,"19,851",47.15%,"2,244","44,546,737","41,541,773","91,436,194",278,298,119,148,843,,,,,,
風景區 Scenic Area,國際Internation,"44,947",67.85%,"5,416","243,426,485","133,965,211","414,580,221",741,820,283,569,"2,413",,,,,,
風景區 Scenic Area,一般Standard,"8,051",31.40%,"3,649","29,377,002","18,197,680","49,392,934",154,142,67,57,420,,,,,,
風景區 Scenic Area,小計SubTotal,"52,998",57.68%,"5,147","272,803,487","152,162,891","463,973,155",895,962,350,626,"2,833",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"51,952",79.43%,"2,771","143,959,254","175,214,099","360,861,654",511,898,258,181,"1,848",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"24,465",65.71%,"3,095","75,724,501","54,811,541","138,075,246",266,361,79,78,784,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"76,417",74.45%,"2,875","219,683,755","230,025,640","498,936,900",777,"1,259",337,259,"2,632",,,,,,
其他地區 Other,國際Internation,"71,896",56.20%,"4,066","292,308,830","338,651,509","708,590,250","1,001","1,745",742,526,"4,014",,,,,,
