,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2016/7/29,,資料期間：,,2016年6月至2016年6月(Data for 2016/6～2016/6),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"175,813",65.88%,"4,769","838,367,501","976,541,055","2,075,628,699","3,061","5,262","1,790",839,"10,952",,,,,,
臺北地區 Taipei,一般Standard,"51,367",71.88%,"3,531","181,365,607","167,032,783","395,759,528",741,939,378,290,"2,348",,,,,,
臺北地區 Taipei,小計SubTotal,"227,180",67.15%,"4,489","1,019,733,108","1,143,573,838","2,471,388,227","3,802","6,201","2,168","1,129","13,300",,,,,,
高雄地區 Kaohsiung,國際Internation,"63,342",73.08%,"2,465","156,143,637","180,027,223","376,461,388",819,"1,271",340,343,"2,773",,,,,,
高雄地區 Kaohsiung,一般Standard,"4,600",61.33%,"1,781","8,192,651","3,987,230","12,264,049",42,40,4,10,96,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"67,942",72.15%,"2,419","164,336,288","184,014,453","388,725,437",861,"1,311",344,353,"2,869",,,,,,
臺中地區 Taichung,國際Internation,"21,901",64.21%,"2,415","52,882,800","77,059,474","158,751,865",371,564,201,135,"1,271",,,,,,
臺中地區 Taichung,一般Standard,"7,332",70.03%,"2,347","17,206,360","28,571,315","50,746,036",88,192,31,42,353,,,,,,
臺中地區 Taichung,小計SubTotal,"29,233",65.57%,"2,398","70,089,160","105,630,789","209,497,901",459,756,232,177,"1,624",,,,,,
花蓮地區 Hualien,國際Internation,"25,093",61.59%,"2,508","62,941,786","44,187,335","116,748,131",283,360,113,167,923,,,,,,
花蓮地區 Hualien,小計SubTotal,"25,093",61.59%,"2,508","62,941,786","44,187,335","116,748,131",283,360,113,167,923,,,,,,
風景區 Scenic Area,國際Internation,"37,951",65.24%,"5,935","225,247,256","106,957,672","363,875,433",642,748,279,544,"2,213",,,,,,
風景區 Scenic Area,一般Standard,"8,240",45.55%,"4,273","35,206,406","20,809,822","68,867,327",102,112,58,38,310,,,,,,
風景區 Scenic Area,小計SubTotal,"46,191",60.57%,"5,639","260,453,662","127,767,494","432,742,760",744,860,337,582,"2,523",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"40,898",69.55%,"2,890","118,178,359","112,026,579","261,723,927",468,776,207,222,"1,673",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"22,434",53.57%,"2,515","56,416,518","38,995,950","102,929,988",245,354,84,103,786,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"63,332",62.90%,"2,757","174,594,877","151,022,529","364,653,915",713,"1,130",291,325,"2,459",,,,,,
其他地區 Other,國際Internation,"57,130",59.07%,"3,941","225,159,650","196,827,210","485,731,221",876,"1,409",572,434,"3,291",,,,,,
