,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/8/15,,資料期間：,,2016年11月至2016年11月(Data for 2016/11～2016/11),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"216,269",81.08%,"4,740","1,025,147,203","1,075,046,132","2,387,167,661","3,101","5,591","1,830",853,"11,375",,,,,,
臺北地區 Taipei,一般Standard,"58,059",81.25%,"3,652","212,036,145","204,580,148","474,492,539",744,952,355,265,"2,316",,,,,,
臺北地區 Taipei,小計SubTotal,"274,328",81.12%,"4,510","1,237,183,348","1,279,626,280","2,861,660,200","3,845","6,543","2,185","1,118","13,691",,,,,,
高雄地區 Kaohsiung,國際Internation,"67,300",77.65%,"2,388","160,708,291","209,167,088","409,372,396",839,"1,279",335,358,"2,811",,,,,,
高雄地區 Kaohsiung,一般Standard,"3,600",48.00%,"2,046","7,365,480","4,110,210","11,557,425",45,37,8,11,101,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"70,900",75.29%,"2,371","168,073,771","213,277,298","420,929,821",884,"1,316",343,369,"2,912",,,,,,
臺中地區 Taichung,國際Internation,"27,449",80.47%,"2,362","64,824,841","89,116,210","187,101,342",389,578,193,133,"1,293",,,,,,
臺中地區 Taichung,一般Standard,"8,359",79.84%,"2,453","20,505,944","29,314,578","55,538,289",111,202,39,42,394,,,,,,
臺中地區 Taichung,小計SubTotal,"35,808",80.32%,"2,383","85,330,785","118,430,788","242,639,631",500,780,232,175,"1,687",,,,,,
花蓮地區 Hualien,國際Internation,"20,712",50.84%,"2,132","44,148,388","44,037,641","94,620,129",272,354,116,172,914,,,,,,
花蓮地區 Hualien,小計SubTotal,"20,712",50.84%,"2,132","44,148,388","44,037,641","94,620,129",272,354,116,172,914,,,,,,
風景區 Scenic Area,國際Internation,"41,533",64.78%,"4,999","207,644,121","123,362,513","361,498,705",704,786,289,617,"2,396",,,,,,
風景區 Scenic Area,一般Standard,"8,079",44.96%,"3,414","27,580,446","18,287,498","48,104,895",115,121,57,39,332,,,,,,
風景區 Scenic Area,小計SubTotal,"49,612",60.44%,"4,741","235,224,567","141,650,011","409,603,600",819,907,346,656,"2,728",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"46,876",81.00%,"2,878","134,917,086","141,031,860","310,721,922",477,904,245,213,"1,839",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"25,771",61.54%,"2,688","69,279,825","44,392,185","120,787,795",261,374,86,77,798,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"72,647",72.83%,"2,811","204,196,911","185,424,045","431,509,717",738,"1,278",331,290,"2,637",,,,,,
其他地區 Other,國際Internation,"55,589",57.47%,"3,712","206,346,894","212,950,727","483,143,264",885,"1,409",589,401,"3,284",,,,,,
