,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2018/2/2,,資料期間：,,2017年10月至2017年10月(Data for 2017/10～2017/10),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"216,552",78.61%,"4,674","1,012,192,974","1,129,961,262","2,425,666,738","2,947","5,352","1,832",899,"11,030",,,,,,
臺北地區 Taipei,一般Standard,"60,414",77.95%,"3,661","221,196,043","214,273,638","495,433,048",770,"1,069",450,267,"2,556",,,,,,
臺北地區 Taipei,小計SubTotal,"276,966",78.47%,"4,453","1,233,389,017","1,344,234,900","2,921,099,786","3,717","6,421","2,282","1,166","13,586",,,,,,
高雄地區 Kaohsiung,國際Internation,"59,149",66.04%,"2,394","141,598,574","206,648,177","418,054,237",824,"1,269",313,371,"2,777",,,,,,
高雄地區 Kaohsiung,一般Standard,"5,392",44.94%,"2,164","11,668,942","15,131,208","30,558,090",108,112,52,8,280,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"64,541",63.55%,"2,375","153,267,516","221,779,385","448,612,327",932,"1,381",365,379,"3,057",,,,,,
臺中地區 Taichung,國際Internation,"24,250",68.80%,"2,626","63,681,116","96,815,496","212,830,787",386,553,177,148,"1,264",,,,,,
臺中地區 Taichung,一般Standard,"8,422",77.84%,"2,557","21,537,541","32,241,636","59,566,646",111,222,38,39,410,,,,,,
臺中地區 Taichung,小計SubTotal,"32,672",70.92%,"2,608","85,218,657","129,057,132","272,397,433",497,775,215,187,"1,674",,,,,,
花蓮地區 Hualien,國際Internation,"24,232",57.56%,"2,453","59,452,893","47,848,796","114,999,310",278,305,117,151,851,,,,,,
花蓮地區 Hualien,小計SubTotal,"24,232",57.56%,"2,453","59,452,893","47,848,796","114,999,310",278,305,117,151,851,,,,,,
風景區 Scenic Area,國際Internation,"46,129",69.63%,"5,412","249,637,513","126,156,814","413,136,150",739,834,285,559,"2,417",,,,,,
風景區 Scenic Area,一般Standard,"8,433",32.81%,"4,337","36,570,324","17,230,254","56,349,466",164,150,71,63,448,,,,,,
風景區 Scenic Area,小計SubTotal,"54,562",59.34%,"5,246","286,207,837","143,387,068","469,485,616",903,984,356,622,"2,865",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"52,618",80.44%,"2,742","144,292,761","167,844,831","351,895,924",511,901,263,189,"1,864",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"26,290",60.92%,"2,596","68,255,893","48,041,150","123,635,262",263,361,79,83,786,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"78,908",72.68%,"2,694","212,548,654","215,885,981","475,531,186",774,"1,262",342,272,"2,650",,,,,,
其他地區 Other,國際Internation,"66,510",52.02%,"3,978","264,597,012","292,455,744","626,039,928","1,033","1,728",748,470,"3,979",,,,,,
