,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2018/2/9,,資料期間：,,2017年11月至2017年11月(Data for 2017/11～2017/11),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"224,763",84.29%,"4,621","1,038,579,294","1,096,830,478","2,431,944,607","2,962","5,316","1,851",898,"11,027",,,,,,
臺北地區 Taipei,一般Standard,"62,838",83.78%,"3,616","227,208,763","203,472,867","492,602,182",774,983,450,271,"2,478",,,,,,
臺北地區 Taipei,小計SubTotal,"287,601",84.18%,"4,401","1,265,788,057","1,300,303,345","2,924,546,789","3,736","6,299","2,301","1,169","13,505",,,,,,
高雄地區 Kaohsiung,國際Internation,"61,833",71.34%,"2,380","147,163,511","199,889,720","386,393,228",816,"1,273",306,375,"2,770",,,,,,
高雄地區 Kaohsiung,一般Standard,"5,414",46.39%,"2,064","11,173,850","16,454,398","30,758,139",110,119,50,9,288,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"67,247",68.38%,"2,355","158,337,361","216,344,118","417,151,367",926,"1,392",356,384,"3,058",,,,,,
臺中地區 Taichung,國際Internation,"26,398",77.39%,"2,324","61,360,315","82,027,366","173,143,040",386,547,173,162,"1,268",,,,,,
臺中地區 Taichung,一般Standard,"9,109",87.00%,"2,357","21,471,763","32,369,932","59,644,771",113,223,38,41,415,,,,,,
臺中地區 Taichung,小計SubTotal,"35,507",79.65%,"2,333","82,832,078","114,397,298","232,787,811",499,770,211,203,"1,683",,,,,,
花蓮地區 Hualien,國際Internation,"20,876",51.24%,"2,161","45,113,862","43,188,300","94,149,880",274,303,120,151,848,,,,,,
花蓮地區 Hualien,小計SubTotal,"20,876",51.24%,"2,161","45,113,862","43,188,300","94,149,880",274,303,120,151,848,,,,,,
風景區 Scenic Area,國際Internation,"43,914",68.50%,"4,835","212,313,646","118,702,642","362,048,037",703,841,287,564,"2,395",,,,,,
風景區 Scenic Area,一般Standard,"7,423",29.85%,"3,374","25,045,188","17,380,165","44,137,396",159,142,72,57,430,,,,,,
風景區 Scenic Area,小計SubTotal,"51,337",57.69%,"4,624","237,358,834","136,082,807","406,185,433",862,983,359,621,"2,825",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"51,939",83.64%,"2,762","143,466,650","146,560,812","326,740,324",512,889,264,189,"1,854",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"28,036",67.14%,"2,637","73,941,596","47,758,642","129,506,596",264,361,79,82,786,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"79,975",77.00%,"2,718","217,408,246","194,319,454","456,246,920",776,"1,250",343,271,"2,640",,,,,,
其他地區 Other,國際Internation,"64,491",52.13%,"3,788","244,285,718","280,189,774","590,623,315","1,026","1,746",704,523,"3,999",,,,,,
