,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/12/4,,資料期間：,,2017年8月至2017年8月(Data for 2017/8～2017/8),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"197,836",71.91%,"4,507","891,619,792","936,202,639","2,093,817,446","3,059","5,527","1,836",959,"11,381",,,,,,
臺北地區 Taipei,一般Standard,"56,671",73.12%,"3,377","191,404,231","162,863,934","404,571,902",785,"1,068",442,262,"2,557",,,,,,
臺北地區 Taipei,小計SubTotal,"254,507",72.17%,"4,255","1,083,024,023","1,099,066,573","2,498,389,348","3,844","6,595","2,278","1,221","13,938",,,,,,
高雄地區 Kaohsiung,國際Internation,"58,641",65.48%,"2,418","141,806,733","170,101,904","351,578,295",814,"1,246",315,369,"2,744",,,,,,
高雄地區 Kaohsiung,一般Standard,"4,879",49.96%,"2,802","13,672,107","13,245,307","28,398,167",105,107,50,7,269,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"63,520",63.95%,"2,448","155,478,840","183,347,211","379,976,462",919,"1,353",365,376,"3,013",,,,,,
臺中地區 Taichung,國際Internation,"22,858",64.85%,"2,535","57,941,723","68,416,218","152,163,012",408,557,181,145,"1,291",,,,,,
臺中地區 Taichung,一般Standard,"7,575",70.02%,"2,480","18,783,292","30,354,287","54,203,095",116,218,35,40,409,,,,,,
臺中地區 Taichung,小計SubTotal,"30,433",66.06%,"2,521","76,725,015","98,770,505","206,366,107",524,775,216,185,"1,700",,,,,,
花蓮地區 Hualien,國際Internation,"28,348",67.34%,"2,741","77,713,627","44,761,431","133,231,233",281,307,116,162,866,,,,,,
花蓮地區 Hualien,小計SubTotal,"28,348",67.34%,"2,741","77,713,627","44,761,431","133,231,233",281,307,116,162,866,,,,,,
風景區 Scenic Area,國際Internation,"48,162",72.80%,"6,118","294,653,159","130,247,508","469,002,683",767,875,281,604,"2,527",,,,,,
風景區 Scenic Area,一般Standard,"11,403",43.84%,"5,620","64,079,422","20,316,965","87,317,257",180,159,74,66,479,,,,,,
風景區 Scenic Area,小計SubTotal,"59,565",64.63%,"6,023","358,732,581","150,564,473","556,319,940",947,"1,034",355,670,"3,006",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"48,821",74.89%,"2,909","142,025,681","120,587,097","296,888,363",505,879,259,186,"1,829",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"26,164",60.63%,"2,579","67,483,489","39,544,102","113,929,115",264,356,77,80,777,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"74,985",69.21%,"2,794","209,509,170","160,131,199","410,817,478",769,"1,235",336,266,"2,606",,,,,,
其他地區 Other,國際Internation,"70,636",58.53%,"4,129","291,679,953","233,183,614","590,669,831",952,"1,624",675,501,"3,752",,,,,,
