,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/12/4,,資料期間：,,2017年9月至2017年9月(Data for 2017/9～2017/9),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"192,881",72.32%,"4,435","855,347,636","964,451,317","2,085,522,033","2,990","5,422","1,834",909,"11,155",,,,,,
臺北地區 Taipei,一般Standard,"54,566",72.75%,"3,302","180,161,003","157,697,816","393,033,558",776,"1,057",449,270,"2,552",,,,,,
臺北地區 Taipei,小計SubTotal,"247,447",72.42%,"4,185","1,035,508,639","1,122,149,133","2,478,555,591","3,766","6,479","2,283","1,179","13,707",,,,,,
高雄地區 Kaohsiung,國際Internation,"50,701",58.50%,"2,368","120,062,740","159,641,166","322,623,063",822,"1,253",313,372,"2,760",,,,,,
高雄地區 Kaohsiung,一般Standard,"4,320",38.30%,"2,841","12,272,438","13,878,303","28,265,364",107,103,52,7,269,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"55,021",56.17%,"2,405","132,335,178","173,519,469","350,888,427",929,"1,356",365,379,"3,029",,,,,,
臺中地區 Taichung,國際Internation,"21,205",62.17%,"2,421","51,339,671","91,308,791","168,928,023",389,551,179,150,"1,269",,,,,,
臺中地區 Taichung,一般Standard,"7,546",72.07%,"2,510","18,940,489","34,140,593","58,252,135",117,216,38,39,410,,,,,,
臺中地區 Taichung,小計SubTotal,"28,751",64.49%,"2,444","70,280,160","125,449,384","227,180,158",506,767,217,189,"1,679",,,,,,
花蓮地區 Hualien,國際Internation,"17,287",42.43%,"2,405","41,573,065","39,325,345","86,981,156",280,310,118,149,857,,,,,,
花蓮地區 Hualien,小計SubTotal,"17,287",42.43%,"2,405","41,573,065","39,325,345","86,981,156",280,310,118,149,857,,,,,,
風景區 Scenic Area,國際Internation,"38,849",60.77%,"5,010","194,645,326","99,306,816","321,739,659",720,845,288,569,"2,422",,,,,,
風景區 Scenic Area,一般Standard,"7,866",31.25%,"3,747","29,472,491","15,931,381","48,489,509",177,164,69,65,475,,,,,,
風景區 Scenic Area,小計SubTotal,"46,715",52.43%,"4,798","224,117,817","115,238,197","370,229,168",897,"1,009",357,634,"2,897",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"46,610",73.67%,"2,669","124,412,719","126,970,203","282,620,962",503,889,259,187,"1,838",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"23,577",56.46%,"2,526","59,545,141","44,332,307","109,951,596",270,365,80,80,795,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"70,187",66.83%,"2,621","183,957,860","171,302,510","392,572,558",773,"1,254",339,267,"2,633",,,,,,
其他地區 Other,國際Internation,"58,251",47.08%,"3,775","219,911,014","218,318,183","499,755,465","1,010","1,742",708,510,"3,970",,,,,,
