,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/12/15,,資料期間：,,2017年4月至2017年4月(Data for 2017/4～2017/4),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"194,940",73.10%,"4,561","889,215,814","909,638,591","2,051,561,863","3,017","5,305","1,826",886,"11,034",,,,,,
臺北地區 Taipei,一般Standard,"53,182",74.52%,"3,715","197,548,661","168,532,024","418,915,999",744,995,380,309,"2,428",,,,,,
臺北地區 Taipei,小計SubTotal,"248,122",73.40%,"4,380","1,086,764,475","1,078,170,615","2,470,477,862","3,761","6,300","2,206","1,195","13,462",,,,,,
高雄地區 Kaohsiung,國際Internation,"55,163",63.65%,"2,348","129,542,546","195,680,458","360,256,919",830,"1,263",291,353,"2,737",,,,,,
高雄地區 Kaohsiung,一般Standard,"3,923",52.31%,"2,005","7,863,745","3,220,809","11,193,243",43,36,8,8,95,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"59,086",62.74%,"2,326","137,406,291","198,901,267","371,450,162",873,"1,299",299,361,"2,832",,,,,,
臺中地區 Taichung,國際Internation,"23,237",68.12%,"2,514","58,412,914","74,544,655","160,205,250",396,566,191,136,"1,289",,,,,,
臺中地區 Taichung,一般Standard,"7,930",75.74%,"2,424","19,224,363","28,119,773","52,158,877",111,205,38,48,402,,,,,,
臺中地區 Taichung,小計SubTotal,"31,167",69.91%,"2,491","77,637,277","102,664,428","212,364,127",507,771,229,184,"1,691",,,,,,
花蓮地區 Hualien,國際Internation,"21,101",51.79%,"2,307","48,673,512","37,051,686","91,260,063",228,316,119,216,879,,,,,,
花蓮地區 Hualien,小計SubTotal,"21,101",51.79%,"2,307","48,673,512","37,051,686","91,260,063",228,316,119,216,879,,,,,,
風景區 Scenic Area,國際Internation,"42,402",66.14%,"5,415","229,591,527","108,462,463","369,430,126",679,793,301,599,"2,372",,,,,,
風景區 Scenic Area,一般Standard,"8,234",29.23%,"3,705","30,507,761","18,839,715","51,810,414",141,136,63,38,378,,,,,,
風景區 Scenic Area,小計SubTotal,"50,636",54.87%,"5,137","260,099,288","127,302,178","421,240,540",820,929,364,637,"2,750",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"46,468",79.11%,"2,885","134,059,829","133,693,204","300,421,738",473,882,259,198,"1,812",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"27,113",64.93%,"2,588","70,157,750","36,840,480","113,943,609",254,361,78,80,773,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"73,581",73.21%,"2,775","204,217,579","170,533,684","414,365,347",727,"1,243",337,278,"2,585",,,,,,
其他地區 Other,國際Internation,"58,987",59.10%,"3,977","234,616,759","203,900,176","499,774,052",880,"1,346",609,433,"3,268",,,,,,
