,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2016/7/5,,資料期間：,,2016年5月至2016年5月(Data for 2016/5～2016/5),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,"183,311",66.49%,"4,917","901,255,929","1,106,849,671","2,297,433,160","3,074","5,380","1,847",758,"11,059",,,,,,
臺北地區 Taipei,一般Standard,"53,953",73.07%,"3,640","196,372,638","191,098,490","437,757,043",757,970,378,285,"2,390",,,,,,
臺北地區 Taipei,小計SubTotal,"237,264",67.88%,"4,626","1,097,628,567","1,297,948,161","2,735,190,203","3,831","6,350","2,225","1,043","13,449",,,,,,
高雄地區 Kaohsiung,國際Internation,"60,522",67.58%,"2,259","136,711,049","205,781,618","379,617,661",847,"1,267",322,342,"2,778",,,,,,
高雄地區 Kaohsiung,一般Standard,"4,194",54.12%,"1,712","7,180,761","4,718,445","11,973,638",43,36,4,10,93,,,,,,
高雄地區 Kaohsiung,小計SubTotal,"64,716",66.51%,"2,223","143,891,810","210,500,063","391,591,299",890,"1,303",326,352,"2,871",,,,,,
臺中地區 Taichung,國際Internation,"21,642",61.40%,"2,369","51,274,001","81,667,221","158,632,651",371,582,199,131,"1,283",,,,,,
臺中地區 Taichung,一般Standard,"8,380",77.46%,"2,226","18,653,523","33,301,880","57,280,023",91,180,37,38,346,,,,,,
臺中地區 Taichung,小計SubTotal,"30,022",65.17%,"2,329","69,927,524","114,969,101","215,912,674",462,762,236,169,"1,629",,,,,,
花蓮地區 Hualien,國際Internation,"23,672",56.23%,"2,089","49,443,655","47,255,868","104,232,433",287,363,105,159,914,,,,,,
花蓮地區 Hualien,小計SubTotal,"23,672",56.23%,"2,089","49,443,655","47,255,868","104,232,433",287,363,105,159,914,,,,,,
風景區 Scenic Area,國際Internation,"42,449",70.62%,"5,026","213,342,792","112,897,315","354,687,041",643,745,275,534,"2,197",,,,,,
風景區 Scenic Area,一般Standard,"8,711",46.60%,"3,708","32,299,558","18,364,093","61,957,669",106,114,59,36,315,,,,,,
風景區 Scenic Area,小計SubTotal,"51,160",64.92%,"4,801","245,642,350","131,261,408","416,644,710",749,859,334,570,"2,512",,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,"46,080",75.84%,"2,813","129,611,584","127,445,811","290,809,498",487,806,246,193,"1,732",,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,"24,862",57.45%,"2,401","59,699,048","54,415,111","121,656,336",249,360,77,108,794,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,"70,942",68.19%,"2,669","189,310,632","181,860,922","412,465,834",736,"1,166",323,301,"2,526",,,,,,
其他地區 Other,國際Internation,"58,178",58.21%,"3,642","211,912,274","215,396,022","488,765,139",887,"1,419",565,422,"3,293",,,,,,
