,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/3/31,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
The Ambassador Hotel,,,,,,,,,,,,,,,,,,
台北華國大飯店,326,"8,506",84.17%,"3,005","25,562,036","21,545,902","50,527,474",82,85,4,47,218,,,,,,
Imperial Hotel Taipei,,,,,,,,,,,,,,,,,,
華泰王子大飯店,210,"4,344",66.73%,"3,032","13,169,635","21,906,440","38,084,800",79,111,76,10,276,,,,,,
Gloria Prince Hotel,,,,,,,,,,,,,,,,,,
國王大飯店,98,"1,675",55.13%,"1,791","2,999,144","692,634","3,784,909",33,14,21,0,68,,,,,,
Emperor Hotel,,,,,,,,,,,,,,,,,,
豪景大酒店,210,"4,733",72.70%,"2,279","10,787,088","4,575,104","15,632,016",48,24,16,0,88,,,,,,
Hotel Riverview Taipei,,,,,,,,,,,,,,,,,,
台北凱撒大飯店,478,"12,593",84.98%,"3,825","48,163,558","37,132,299","90,264,316",118,114,23,48,303,,,,,,
Caesar Park Taipei,,,,,,,,,,,,,,,,,,
康華大飯店,215,"3,334",50.02%,"3,099","10,333,155","15,683,403","27,322,798",59,85,37,0,181,,,,,,
Golden China Hotel,,,,,,,,,,,,,,,,,,
神旺大飯店,268,"7,706",92.75%,"2,933","22,598,515","51,851,915","80,645,443",89,222,65,0,376,,,,,,
San Want Hotel,,,,,,,,,,,,,,,,,,
兄弟大飯店,250,"3,363",43.39%,"3,589","12,069,990","64,040,014","82,080,950",110,295,72,13,490,,,,,,
Brother Hotel,,,,,,,,,,,,,,,,,,
三德大飯店,287,"5,860",65.86%,"2,153","12,617,314","12,638,177","27,292,953",64,78,7,46,195,,,,,,
Santos Hotel,,,,,,,,,,,,,,,,,,
亞都麗緻大飯店,209,"4,553",70.27%,"4,579","20,849,005","18,893,046","48,472,343",72,128,39,52,291,,,,,,
The Landis Taipei Hotel,,,,,,,,,,,,,,,,,,
國聯大飯店,243,"5,017",66.60%,"2,336","11,718,363","2,926,701","16,251,562",74,27,6,37,144,,,,,,
United Hotel,,,,,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,688,"13,484",63.22%,"5,493","74,064,157","140,944,681","238,192,567",218,445,250,35,948,,,,,,
Sheraton Grand Taipei Hotel,,,,,,,,,,,,,,,,,,
老爺大酒店,202,"2,804",44.78%,"5,112","14,335,444","40,966,827","61,443,022",78,152,25,45,300,,,,,,
Hotel Royal-Nikko Taipei,,,,,,,,,,,,,,,,,,
福華大飯店,606,"10,088",53.70%,"4,336","43,742,000","76,494,000","140,160,000",236,352,77,81,746,,,,,,
Howard Plaza Hotel,,,,,,,,,,,,,,,,,,
台北君悅酒店,853,"15,639",59.14%,"5,972","93,400,654","115,437,022","234,843,038",139,351,177,77,744,,,,,,
Grand Hyatt Taipei,,,,,,,,,,,,,,,,,,
晶華酒店,538,"12,464",74.73%,"6,247","77,858,266","211,643,664","354,243,714",293,635,171,22,"1,121",,,,,,
Regent Taipei,,,,,,,,,,,,,,,,,,
西華大飯店,343,"6,379",59.99%,"4,828","30,797,954","37,035,775","75,069,906",153,228,49,78,508,,,,,,
The Sherwood Hotel Taipei,,,,,,,,,,,,,,,,,,
台北萬豪酒店,318,"5,676",57.58%,"6,101","34,631,219","80,791,277","138,750,241",148,274,97,0,519,,,,,,
Taipei Marriott Hotel,,,,,,,,,,,,,,,,,,
台北美福大飯店,146,"1,946",43.00%,"6,709","13,055,499","51,037,772","70,297,071",60,260,58,16,394,,,,,,
Grand Mayfull Hotel Taipei,,,,,,,,,,,,,,,,,,
香格里拉台北遠東國際大飯店,420,"5,740",44.09%,"7,304","41,922,915","68,466,952","127,196,185",157,233,65,80,535,,,,,,
"Shangri-La's Far Eastern Plaza Hotel, Taipei",,,,,,,,,,,,,,,,,,
台北威斯汀六福皇宮,288,"6,094",68.26%,"6,040","36,807,695","88,360,759","136,144,641",157,320,160,0,637,,,,,,
The Westin Taipei,,,,,,,,,,,,,,,,,,
美麗信花園酒店,203,"4,900",77.86%,"2,372","11,624,118","6,872,480","23,982,123",89,67,0,36,192,,,,,,
Miramar Garden Taipei,,,,,,,,,,,,,,,,,,
台北寒舍艾美酒店,160,"3,967",79.98%,"9,325","36,991,141","82,910,124","132,286,076",105,213,0,54,372,,,,,,
Le Meridien Taipei Hotel,,,,,,,,,,,,,,,,,,
台北W飯店,405,"8,930",71.13%,"8,878","79,282,856","67,543,469","164,520,929",199,210,103,0,512,,,,,,
W Taipei,,,,,,,,,,,,,,,,,,
亞士都飯店,40,358,28.87%,"2,735","979,059",0,"979,059",14,0,7,0,21,,,,,,
Astar Hotel,,,,,,,,,,,,,,,,,,
第一大飯店,176,"3,409",62.48%,"1,865","6,356,112","3,552,659","26,934,029",14,0,15,13,42,,,,,,
First Hotel,,,,,,,,,,,,,,,,,,
六福客棧,226,"4,872",69.54%,"1,703","8,296,993","11,799,921","21,058,022",40,93,10,12,155,,,,,,
The Leofoo Hotel,,,,,,,,,,,,,,,,,,
帝后大飯店,68,803,38.09%,"1,647","1,322,788","36,590","1,359,378",16,4,4,0,24,,,,,,
Empress Hotel,,,,,,,,,,,,,,,,,,
洛碁大飯店花華本館,112,"2,273",65.47%,"1,757","3,994,592",0,"3,994,592",9,0,2,8,19,,,,,,
Flora Hotel Main,,,,,,,,,,,,,,,,,,
北投老爺酒店,50,842,54.32%,"7,988","6,726,006","2,853,067","11,143,566",22,31,2,39,94,,,,,,
Hotel Royal Beitou,,,,,,,,,,,,,,,,,,
台北有園飯店,56,"1,081",62.27%,"2,590","2,799,718","611,616","3,491,076",11,6,7,5,29,,,,,,
U HOTEL TAIPEI,,,,,,,,,,,,,,,,,,
歐華酒店,112,"1,802",51.90%,"3,203","5,771,538","7,166,851","14,251,097",47,51,31,0,129,,,,,,
The Riviera Hotel,,,,,,,,,,,,,,,,,,
慶泰大飯店,150,"2,883",62.00%,"2,991","8,623,766","10,778,699","19,943,396",35,65,32,13,145,,,,,,
