觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
台北凱撒大飯店,478,11190,0.7552,3306,36991633,18397003,60670402,101,114,32,46,293,,,,,,
Caesar Park Taipei,,,,,,,,,,,,,,,,,,
康華大飯店,215,3727,0.5592,2295,8554069,10710387,20053943,56,84,38,0,178,,,,,,
Golden China Hotel,,,,,,,,,,,,,,,,,,
神旺大飯店,268,6713,0.808,2473,16601636,28896955,49226702,91,226,57,0,374,,,,,,
San Want Hotel,,,,,,,,,,,,,,,,,,
兄弟大飯店,250,3976,0.513,3419,13593074,39072321,57085438,110,295,72,13,490,,,,,,
Brother Hotel,,,,,,,,,,,,,,,,,,
三德大飯店,279,6606,0.7638,1712,11312665,6174854,20518327,49,58,6,46,159,,,,,,
Santos Hotel,,,,,,,,,,,,,,,,,,
亞都麗緻大飯店,209,3352,0.5174,4096,13730343,12685695,30907700,76,100,40,39,255,,,,,,
The Landis Taipei Hotel,,,,,,,,,,,,,,,,,,
國聯大飯店,243,4902,0.6507,2001,9810866,1237771,12234461,67,30,6,41,144,,,,,,
United Hotel,,,,,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,688,13138,0.616,4934,64827463,97186507,179685651,199,425,244,32,900,,,,,,
Sheraton Grand Taipei Hotel,,,,,,,,,,,,,,,,,,
老爺大酒店,202,5500,0.8783,4402,24209300,21613927,52450827,80,141,25,44,290,,,,,,
Hotel Royal-Nikko Taipei,,,,,,,,,,,,,,,,,,
福華大飯店,606,7952,0.4233,4020,31966000,37719000,86424000,206,302,68,75,651,,,,,,
Howard Plaza Hotel,,,,,,,,,,,,,,,,,,
台北君悅酒店,850,18019,0.6838,5425,97750417,89879450,212121772,130,351,174,72,727,,,,,,
Grand Hyatt Taipei,,,,,,,,,,,,,,,,,,
晶華酒店,538,12630,0.7573,5252,66328438,122227521,240384941,301,644,167,19,1131,,,,,,
Regent Taipei,,,,,,,,,,,,,,,,,,
西華大飯店,343,7002,0.6585,4232,29629068,17394061,52230738,113,157,36,77,383,,,,,,
The Sherwood Hotel Taipei,,,,,,,,,,,,,,,,,,
香格里拉台北遠東國際大飯店,420,8049,0.6182,5940,47812610,43378549,106824293,168,217,71,83,539,,,,,,
"Shangri-La's Far Eastern Plaza Hotel, Taipei",,,,,,,,,,,,,,,,,,
台北威斯汀六福皇宮,288,4286,0.4801,5902,25295154,41289153,73750179,164,316,99,0,579,,,,,,
The Westin Taipei,,,,,,,,,,,,,,,,,,
美麗信花園酒店,203,5047,0.802,2067,10431808,5629591,22033237,91,73,33,0,197,,,,,,
Miramar Garden Taipei,,,,,,,,,,,,,,,,,,
台北寒舍艾美酒店,160,3721,0.7502,7994,29744990,51004229,93658911,99,245,0,74,418,,,,,,
Le Meridien Taipei Hotel,,,,,,,,,,,,,,,,,,
台北W飯店,405,8974,0.7148,8529,76535374,41628740,133901487,164,200,109,0,473,,,,,,
W Taipei,,,,,,,,,,,,,,,,,,
台北萬豪酒店,318,7797,0.7909,5773,45014834,56554465,131894144,138,324,120,0,582,,,,,,
Taipei Marriott Hotel,,,,,,,,,,,,,,,,,,
台北美福大飯店,146,2074,0.4582,6431,13337785,36350431,54169819,62,234,74,0,370,,,,,,
Grand Mayfull Hotel Taipei,,,,,,,,,,,,,,,,,,
亞士都飯店,40,384,0.3097,2494,957509,0,957509,12,0,6,0,18,,,,,,
Astar Hotel,,,,,,,,,,,,,,,,,,
第一大飯店,176,3669,0.6725,1608,5897987,3387826,28764467,14,0,18,13,45,,,,,,
First Hotel,,,,,,,,,,,,,,,,,,
六福客棧,226,5038,0.7191,1344,6769876,7490273,14749725,40,72,10,7,129,,,,,,
The Leofoo Hotel,,,,,,,,,,,,,,,,,,
洛碁大飯店花華本館,112,2445,0.7042,1744,4264021,0,4264021,9,0,2,8,19,,,,,,
Flora Hotel Main,,,,,,,,,,,,,,,,,,
歐華酒店,112,1027,0.2958,3232,3319651,4631009,8921821,43,52,27,0,122,,,,,,
The Riviera Hotel,,,,,,,,,,,,,,,,,,
慶泰大飯店,150,2813,0.6049,2777,7812520,6053756,14408630,32,60,31,12,135,,,,,,
Gala Hotel,,,,,,,,,,,,,,,,,,
天成大飯店,225,6123,0.8778,3000,18368691,17976564,38423299,80,128,60,64,332,,,,,,
Cosmos Hotel TAIPEI,,,,,,,,,,,,,,,,,,
福容大飯店 台北一館,120,2298,0.6177,3125,7182196,8169205,16426310,33,67,8,11,119,,,,,,
"Fullon Hotel Taipei,Central",,,,,,,,,,,,,,,,,,
首都大飯店,129,2657,0.6644,2956,7853406,3500807,11491631,29,40,40,0,109,,,,,,
Capital Hotel,,,,,,,,,,,,,,,,,,
台北君品大酒店,286,6304,0.711,4613,29078117,47078290,80100249,126,173,67,0,366,,,,,,
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,,,,,
台北花園大酒店,241,6168,0.8256,2061,12711149,19041909,34999680,62,90,27,27,206,,,,,,
Taipei Garden Hotel,,,,,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,90,830,0.2975,5597,4645888,5172464,12420776,69,62,39,14,184,,,,,,
Radium-Kagaya,,,,,,,,,,,,,,,,,,
北投麗禧溫泉酒店,66,701,0.3426,14087,9874987,6855192,19030360,37,78,3,74,192,,,,,,
Grand View Resort Beitou,,,,,,,,,,,,,,,,,,
寒舍艾麗酒店,234,5535,0.763,5927,32805709,19265440,57585102,81,117,56,0,254,,,,,,
Humble House Hotel Taipei,,,,,,,,,,,,,,,,,,
北投老爺酒店,50,610,0.3935,5130,3129466,1966465,5838556,19,29,19,15,82,,,,,,
Hotel Royal Beitou,,,,,,,,,,,,,,,,,,
台北有園飯店,56,1285,0.7402,2467,3170631,280315,3596329,13,5,7,1,26,,,,,,
U HOTEL TAIPEI,,,,,,,,,,,,,,,,,,
量子酒店,101,1918,0.6126,3616,6935826,3186325,11171982,29,36,20,0,85,,,,,,
S Hotel,,,,,,,,,,,,,,,,,,
台北中山雅樂軒酒店,88,2228,0.8167,3864,8609133,765217,10485815,18,15,17,5,55,,,,,,
Aloft Taipei Zhongshan,,,,,,,,,,,,,,,,,,
總計,11371,232235,0.6588,4103,952830711,1060844360,2318625818,3696,6388,2202,1110,13396,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,高雄地區 Kaohsiung,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
華王大飯店,297,2560,0.278,1434,3669771,1909937,5738111,43,32,38,2,115,,,,,,
Hotel Kingdom,,,,,,,,,,,,,,,,,,
華園大飯店,269,2999,0.3596,1414,4240947,2142894,7704139,42,37,32,0,111,,,,,,
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,,,,,
高雄國賓大飯店,453,10729,0.764,1962,21054465,33836212,56622887,119,159,22,58,358,,,,,,
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
漢來大飯店,540,9602,0.5736,3253,31236538,56509555,102312966,188,485,8,205,886,,,,,,
GRAND HI-LAI HOTEL,,,,,,,,,,,,,,,,,,
高雄福華大飯店,271,6304,0.7504,2304,14526933,13966344,31518236,91,153,35,22,301,,,,,,
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
君鴻國際酒店,585,7520,0.4147,2329,17511791,19809895,48426874,158,195,130,22,505,,,,,,
85 SKY TOWER HOTEL,,,,,,,,,,,,,,,,,,
寒軒國際大飯店,380,6927,0.588,1943,13455961,12729755,27376034,103,128,36,25,292,,,,,,
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,,,,,
麗尊大酒店,198,3959,0.645,2155,8531667,13308921,23587636,71,102,12,26,211,,,,,,
The Lees Hotel,,,,,,,,,,,,,,,,,,
晶英國際行館,147,587,0.1288,6202,3640601,12356720,21645009,62,79,51,0,192,,,,,,
Silks Club,,,,,,,,,,,,,,,,,,
福容大飯店 高雄,250,4439,0.5728,1885,8367717,2852776,11237043,40,34,8,4,86,,,,,,
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
總計,3390,55626,0.5293,2269,126236391,169423009,336168935,917,1404,372,364,3057,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,臺中地區 Taichung,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
全國大飯店,178,2406,0.436,2272,5466753,12176043,19719008,53,144,24,23,244,,,,,,
Hotel National,,,,,,,,,,,,,,,,,,
通豪大飯店,228,1163,0.1645,1940,2256767,992273,3557593,14,20,13,0,47,,,,,,
Plaza International Hotel,,,,,,,,,,,,,,,,,,
