觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,43287,,資料期間：,,2018年1月至2018年1月(Data for 2018/1～2018/1),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,190629,0.6926,4515,860764756,1177988700,2311756330,2933,5325,1875,903,11036,,,,,,
臺北地區 Taipei,一般Standard,55283,0.7217,3645,201499833,209715037,475129468,798,968,452,281,2499,,,,,,
臺北地區 Taipei,小計SubTotal,245912,0.699,4320,1062264589,1387703737,2786885798,3731,6293,2327,1184,13535,,,,,,
高雄地區 Kaohsiung,國際Internation,49209,0.5329,2309,113612599,210455814,363370336,815,1258,319,372,2764,,,,,,
高雄地區 Kaohsiung,一般Standard,3144,0.2568,2306,7250559,15233380,24522603,99,115,60,4,278,,,,,,
高雄地區 Kaohsiung,小計SubTotal,52353,0.5005,2309,120863158,225689194,387892939,914,1373,379,376,3042,,,,,,
臺中地區 Taichung,國際Internation,18816,0.5338,2358,44370069,88723173,155669797,371,532,173,157,1233,,,,,,
臺中地區 Taichung,一般Standard,6280,0.5805,2673,16788692,32678086,55087043,113,203,37,40,393,,,,,,
臺中地區 Taichung,小計SubTotal,25096,0.5448,2437,61158761,121401259,210756840,484,735,210,197,1626,,,,,,
花蓮地區 Hualien,國際Internation,14942,0.3549,2010,30040815,34131910,68613443,280,278,119,148,825,,,,,,
花蓮地區 Hualien,小計SubTotal,14942,0.3549,2010,30040815,34131910,68613443,280,278,119,148,825,,,,,,
風景區 Scenic Area,國際Internation,34333,0.5183,4845,166341770,98025594,291427898,738,836,290,576,2440,,,,,,
風景區 Scenic Area,一般Standard,4265,0.166,3358,14323525,11110588,26416790,151,145,71,66,433,,,,,,
風景區 Scenic Area,小計SubTotal,38598,0.4198,4681,180665295,109136182,317844688,889,981,361,642,2873,,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,49070,0.7481,2896,142103362,178423668,359118213,512,936,265,183,1896,,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,25714,0.5959,2576,66241243,58979082,132466456,271,351,77,80,779,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,74784,0.6877,2786,208344605,237402750,491584669,783,1287,342,263,2675,,,,,,
其他地區 Other,國際Internation,50406,0.3943,3822,192641754,282650535,530063956,1031,1729,723,492,3975,,,,,,
其他地區 Other,一般Standard,13595,0.3348,2459,33428786,30394712,69128276,286,282,137,50,755,,,,,,
其他地區 Other,小計SubTotal,64001,0.3799,3532,226070540,313045247,599192232,1317,2011,860,542,4730,,,,,,
,總計 Total,515686,0.5644,3664,1889407763,2428510279,4862770609,8398,12958,4598,3352,29306,,,,,,
,,,,,,,,,,,,,,,,,,
類別,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
