觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,43314,,資料期間：,,2018年4月至2018年4月(Data for 2018/4～2018/4),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,187272,0.7027,4562,854385389,887910731,1991788930,2904,5215,1823,875,10817,,,,,,
臺北地區 Taipei,一般Standard,55596,0.75,3668,203927396,165237684,418089554,775,1034,432,273,2514,,,,,,
臺北地區 Taipei,小計SubTotal,242868,0.713,4358,1058312785,1053148415,2409878484,3679,6249,2255,1148,13331,,,,,,
高雄地區 Kaohsiung,國際Internation,57076,0.6585,2443,139411284,163226834,339895213,825,1260,296,370,2751,,,,,,
高雄地區 Kaohsiung,一般Standard,5284,0.4437,2337,12349608,13422070,27658306,99,110,60,4,273,,,,,,
高雄地區 Kaohsiung,小計SubTotal,62360,0.6326,2434,151760892,176648904,367553519,924,1370,356,374,3024,,,,,,
臺中地區 Taichung,國際Internation,23545,0.6903,2468,58103415,62405382,147478445,371,529,178,144,1222,,,,,,
臺中地區 Taichung,一般Standard,7842,0.749,2763,21670733,24305609,51632976,114,172,38,42,366,,,,,,
臺中地區 Taichung,小計SubTotal,31387,0.7041,2542,79774148,86710991,199111421,485,701,216,186,1588,,,,,,
花蓮地區 Hualien,國際Internation,18425,0.5645,2359,43459150,32500179,82937038,246,234,92,147,719,,,,,,
花蓮地區 Hualien,小計SubTotal,18425,0.5645,2359,43459150,32500179,82937038,246,234,92,147,719,,,,,,
風景區 Scenic Area,國際Internation,42054,0.656,5095,214274948,107428260,350651931,722,809,291,539,2361,,,,,,
風景區 Scenic Area,一般Standard,9853,0.3915,3784,37287532,17255608,56666747,145,137,74,68,424,,,,,,
風景區 Scenic Area,小計SubTotal,51907,0.5814,4846,251562480,124683868,407318678,867,946,365,607,2785,,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,49515,0.7167,2916,144399447,138901869,318258795,553,995,293,206,2047,,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,24483,0.5863,2674,65474043,40776377,112473745,276,350,84,65,775,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,73998,0.6676,2836,209873490,179678246,430732540,829,1345,377,271,2822,,,,,,
其他地區 Other,國際Internation,65223,0.5272,3855,251444025,239396807,549981614,1009,1725,720,517,3971,,,,,,
其他地區 Other,一般Standard,20460,0.5198,2559,52347836,29040169,86976589,282,260,132,47,721,,,,,,
其他地區 Other,小計SubTotal,85683,0.5254,3546,303791861,268436976,636958203,1291,1985,852,564,4692,,,,,,
,總計 Total,566628,0.6441,3704,2098534806,1921807579,4534489883,8321,12830,4513,3297,28961,,,,,,
,,,,,,,,,,,,,,,,,,
類別,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
