觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,43423,,資料期間：,,2018年8月至2018年8月(Data for 2018/8～2018/8),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Region,,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
臺北地區 Taipei,國際Internation,194538,0.7092,4315,839468445,917883489,2013008502,2912,5195,1868,852,10827,,,,,,
臺北地區 Taipei,一般Standard,58938,0.7172,3366,198383032,154311470,416383857,765,1011,468,244,2488,,,,,,
臺北地區 Taipei,小計SubTotal,253476,0.711,4094,1037851477,1072194959,2429392359,3677,6206,2336,1096,13315,,,,,,
高雄地區 Kaohsiung,國際Internation,50171,0.5407,2243,112549171,153142672,300882831,795,1242,306,363,2706,,,,,,
高雄地區 Kaohsiung,一般Standard,5346,0.4344,2568,13729166,14869315,30806845,97,114,59,5,275,,,,,,
高雄地區 Kaohsiung,小計SubTotal,55517,0.5283,2275,126278337,168011987,331689676,892,1356,365,368,2981,,,,,,
臺中地區 Taichung,國際Internation,18895,0.5361,2512,47473626,60024990,131286769,367,511,171,97,1146,,,,,,
臺中地區 Taichung,一般Standard,6543,0.6048,2830,18519271,28456847,52600864,110,165,36,42,353,,,,,,
臺中地區 Taichung,小計SubTotal,25438,0.5522,2594,65992897,88481837,183887633,477,676,207,139,1499,,,,,,
花蓮地區 Hualien,國際Internation,24080,0.7139,2942,70844133,36827839,121032377,265,249,91,160,765,,,,,,
花蓮地區 Hualien,小計SubTotal,24080,0.7139,2942,70844133,36827839,121032377,265,249,91,160,765,,,,,,
風景區 Scenic Area,國際Internation,45247,0.6856,6062,274269997,121733614,435679484,703,850,286,588,2427,,,,,,
風景區 Scenic Area,一般Standard,8677,0.346,4672,40539896,17207877,60041991,160,175,87,91,513,,,,,,
風景區 Scenic Area,小計SubTotal,53924,0.5921,5838,314809893,138941491,495721475,863,1025,373,679,2940,,,,,,
桃竹苗地區 TauHsiuMiao,國際Internation,51145,0.7027,2848,145674218,127200666,301710620,570,1000,289,215,2074,,,,,,
桃竹苗地區 TauHsiuMiao,一般Standard,23333,0.5407,2676,62447070,39216529,107718300,269,349,91,74,783,,,,,,
桃竹苗地區 TauHsiuMiao,小計SubTotal,74478,0.6424,2794,208121288,166417195,409428920,839,1349,380,289,2857,,,,,,
其他地區 Other,國際Internation,74283,0.581,4106,304999832,257037754,630042165,1064,1800,727,484,4075,,,,,,
其他地區 Other,一般Standard,20275,0.4985,2763,56022866,30752437,92942824,273,270,129,49,721,,,,,,
其他地區 Other,小計SubTotal,94558,0.5611,3818,361022698,287790191,722984989,1337,2070,856,533,4796,,,,,,
,總計 Total,581471,0.6342,3758,2184920723,1958665499,4694137429,8350,12931,4608,3264,29153,,,,,,
,,,,,,,,,,,,,,,,,,
類別,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
