Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3984,0.4327,1692,6739481,3352957,10151522,39,32,36,2,109
華園大飯店,269,4424,0.5305,1867,8260023,3138165,12043866,40,42,28,0,110
高雄國賓大飯店,453,11343,0.8077,2055,23310364,35861082,61425827,152,178,16,42,388
漢來大飯店,436,9694,0.7172,3855,37370418,67536828,121388161,187,485,8,215,895
高雄福華大飯店,271,7381,0.8786,2341,17277000,16547000,37220000,103,133,34,22,292
君鴻國際酒店,585,10020,0.5525,2457,24621980,30064769,66132073,162,201,139,33,535
寒軒國際大飯店,380,9465,0.8035,1952,18478489,23759065,43564366,113,141,35,31,320
麗尊大酒店,198,5035,0.8203,2325,11706378,17876839,31541610,69,105,12,26,212
福容大飯店 高雄,250,4487,0.579,2033,9120330,4418021,13677927,40,42,4,16,102
