Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
華王大飯店,2804,1901,4705,3374,113,583,86,22,41,18,169,152,146,0,1,0,4705
華園大飯店,1299,4909,6208,2979,1581,906,74,217,64,42,174,159,12,0,0,0,6208
高雄國賓大飯店,7140,8701,15841,6859,3371,3149,263,908,90,92,230,268,420,69,122,0,15841
漢來大飯店,11800,1813,13613,5607,1813,1753,0,0,0,0,439,943,1038,266,1096,658,13613
高雄福華大飯店,7848,2224,10072,3262,964,3504,269,263,394,85,424,185,452,85,185,0,10072
君鴻國際酒店,8703,9588,18291,11661,2568,1194,551,663,246,98,235,509,297,45,224,0,18291
寒軒國際大飯店,5853,4148,10001,5646,1801,1311,132,304,64,68,303,129,175,41,27,0,10001
麗尊大酒店,5389,1931,7320,3762,1222,738,162,287,164,102,563,35,102,20,163,0,7320
福容大飯店 高雄,3033,5188,8221,5474,1365,674,23,51,45,13,421,44,109,2,0,0,8221
