Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
華王大飯店,3658,3342,7000,2880,1104,2190,324,104,64,12,133,59,111,19,0,0,7000
華園大飯店,2729,7191,9920,3940,3982,1031,53,90,109,234,419,25,31,6,0,0,9920
高雄國賓大飯店,7541,10452,17993,5079,3852,5693,2056,192,75,33,134,426,226,37,190,0,17993
漢來大飯店,13678,6571,20249,6699,2437,3121,0,0,0,0,1092,1411,907,215,2729,1638,20249
高雄福華大飯店,8981,3153,12134,4725,1550,3217,868,298,107,159,261,266,326,38,319,0,12134
君鴻國際酒店,6823,13909,20732,6927,3850,2801,4731,756,174,272,348,311,345,74,143,0,20732
寒軒國際大飯店,6911,5707,12618,5402,3708,2466,218,135,80,122,160,128,175,17,7,0,12618
麗尊大酒店,5678,2478,8156,3283,1975,1295,341,454,100,69,0,185,142,70,242,0,8156
福容大飯店 高雄,3528,4158,7686,4107,2111,150,19,957,40,39,28,79,141,14,1,0,7686
