Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3023,0.3393,1531,4626853,2713376,7413457,38,37,26,2,103
華園大飯店,269,3473,0.4304,1613,5602767,4756893,10692940,42,36,31,0,109
高雄國賓大飯店,453,10395,0.7649,2114,21980142,36982054,61018884,149,175,17,46,387
漢來大飯店,436,8982,0.6867,3452,31006920,63436759,107014182,183,463,8,199,853
高雄福華大飯店,271,6454,0.7938,2345,15132000,17853000,36408000,96,114,34,21,265
君鴻國際酒店,585,11064,0.6304,2443,27023989,28243079,68238226,147,207,132,28,514
寒軒國際大飯店,380,7686,0.6742,1999,15365554,18267747,34920117,104,130,31,30,295
麗尊大酒店,198,4086,0.6879,2155,8804321,23427550,34551113,71,101,12,27,211
福容大飯店 高雄,250,3923,0.5231,2005,7863745,3220809,11193243,43,36,8,8,95
