Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
華王大飯店,3703,3452,7155,3269,517,1775,205,152,92,206,493,131,282,31,2,0,7155
華園大飯店,1531,7154,8685,3404,1403,1352,76,310,838,780,395,20,69,38,0,0,8685
高雄國賓大飯店,8682,9347,18029,9277,3528,3052,508,410,123,85,235,261,321,58,171,0,18029
漢來大飯店,15192,3540,18732,8431,1963,2349,0,0,0,0,706,1269,778,411,1766,1059,18732
高雄福華大飯店,10021,2851,12872,4849,1019,4321,198,694,355,121,338,200,261,75,441,0,12872
君鴻國際酒店,9537,10158,19695,10024,3197,1483,1170,1659,516,193,271,414,308,108,352,0,19695
寒軒國際大飯店,7397,6085,13482,7632,2279,2126,192,464,67,52,291,144,165,58,12,0,13482
麗尊大酒店,6952,2042,8994,5028,1217,1064,241,551,181,313,0,220,92,35,52,0,8994
福容大飯店 高雄,2943,2913,5856,3555,1246,228,137,100,43,9,367,64,98,9,0,0,5856
