Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
華王大飯店,2998,4150,7148,1892,1186,3147,190,216,51,19,177,85,153,20,12,0,7148
華園大飯店,2395,7943,10338,3666,3208,1999,451,96,299,426,55,24,107,7,0,0,10338
高雄國賓大飯店,7019,9645,16664,4825,5687,4611,186,323,77,30,130,280,295,55,165,0,16664
漢來大飯店,13730,3761,17491,5409,2821,2350,0,0,0,0,635,2033,1192,510,1588,953,17491
高雄福華大飯店,8722,3111,11833,3795,1776,3597,247,478,209,129,178,463,476,50,435,0,11833
君鴻國際酒店,7604,10901,18505,7882,3533,2888,646,1209,303,112,278,584,479,159,432,0,18505
寒軒國際大飯店,6312,6030,12342,5512,3078,2180,493,293,83,78,263,145,184,19,14,0,12342
麗尊大酒店,5111,2661,7772,3405,1558,1307,93,504,195,103,0,246,219,36,106,0,7772
福容大飯店 高雄,2238,5475,7713,3226,3640,113,44,288,13,63,161,6,146,13,0,0,7713
