Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
華王大飯店,3886,3332,7218,3494,1225,1339,100,186,69,88,366,129,192,22,8,0,7218
華園大飯店,2478,6306,8784,4213,2985,717,27,161,379,76,111,68,47,0,0,0,8784
高雄國賓大飯店,7407,9466,16873,5916,5845,3323,244,133,77,77,276,323,389,82,188,0,16873
漢來大飯店,13198,3387,16585,6091,2875,1389,0,0,0,0,496,1864,1570,314,1241,745,16585
高雄福華大飯店,9216,3565,12781,4660,2270,3027,308,323,72,290,385,412,626,61,347,0,12781
君鴻國際酒店,8187,10118,18305,9148,4517,841,460,754,258,81,653,587,752,88,166,0,18305
寒軒國際大飯店,6307,6685,12992,5173,4444,1781,341,144,71,48,346,145,408,53,38,0,12992
麗尊大酒店,5837,2906,8743,3375,2465,1332,172,533,158,37,0,235,312,8,116,0,8743
福容大飯店 高雄,2853,5577,8430,3988,3450,121,79,311,14,149,86,52,164,12,4,0,8430
