Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,4440,0.5155,2264,10053348,4510496,14730670,36,28,36,2,102
華園大飯店,269,4790,0.614,2443,11700517,5199504,17408423,41,51,37,0,129
高雄國賓大飯店,453,9971,0.759,2662,26537886,43039432,72859630,150,167,16,41,374
漢來大飯店,436,9187,0.7266,4608,42332709,78735200,147926056,175,461,8,207,851
高雄福華大飯店,271,6378,0.8116,3029,19316000,21317000,43858000,96,126,35,22,279
君鴻國際酒店,585,10815,0.6375,3068,33181133,35230565,78987896,154,186,174,30,544
寒軒國際大飯店,380,7365,0.6683,2675,19700814,23304104,44786656,120,142,34,31,327
麗尊大酒店,198,4612,0.8032,2806,12941842,22348193,37244318,65,107,11,27,210
福容大飯店 高雄,250,4048,0.5583,2952,11949277,5701583,17890149,40,45,4,8,97
