Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3601,0.433,1670,6013793,2921844,9017016,38,29,36,2,105
華園大飯店,269,3833,0.5089,1930,7398054,2720113,10473688,40,36,31,0,107
高雄國賓大飯店,453,9016,0.7108,2190,19747001,38724992,60733158,151,176,18,44,389
漢來大飯店,436,9320,0.7634,4433,41316651,61302004,116715414,181,543,8,124,856
高雄福華大飯店,271,5865,0.7729,2335,13694000,14092000,30727000,95,121,34,22,272
君鴻國際酒店,585,8810,0.5379,2561,22560844,23801867,58330505,158,193,131,27,509
寒軒國際大飯店,380,6858,0.6445,2068,14181217,18305244,33662145,110,139,36,31,316
麗尊大酒店,198,4091,0.7379,2230,9123983,20347716,31366504,71,101,12,28,212
福容大飯店 高雄,250,3092,0.4417,2363,7305873,2876542,10286765,46,35,8,10,99
