Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3882,0.4216,1722,6684005,2876206,9568080,37,37,33,2,109
華園大飯店,269,3909,0.4688,1911,7470997,1933167,9983163,38,37,26,0,101
高雄國賓大飯店,453,9600,0.6836,2094,20101935,29898333,52209493,149,177,16,43,385
漢來大飯店,436,10044,0.7431,3633,36490364,62895362,115691942,190,469,8,199,866
高雄福華大飯店,271,7058,0.8401,2376,16769000,12510000,32430000,104,123,35,22,284
君鴻國際酒店,585,10330,0.5696,2634,27207840,26540666,67933427,160,204,136,33,533
寒軒國際大飯店,380,7429,0.6306,2183,16216386,13077025,30991669,114,138,36,31,319
麗尊大酒店,198,4622,0.753,2385,11023265,11966821,24252876,72,106,12,26,216
福容大飯店 高雄,250,3312,0.4274,2296,7605704,3289791,10991445,41,40,4,16,101
