Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,4049,0.4398,1787,7233555,4272968,11585398,36,29,34,2,101
華園大飯店,269,4590,0.5504,1837,8431427,5959389,14829876,38,34,28,0,100
高雄國賓大飯店,453,11818,0.8416,2016,23827068,37608202,63737709,151,180,16,45,392
漢來大飯店,436,11186,0.8276,3650,40826946,69034653,127702837,192,475,8,197,872
高雄福華大飯店,271,6894,0.8206,2285,15750000,20646000,40077000,100,127,34,23,284
君鴻國際酒店,585,12189,0.6721,2425,29559087,33422033,74648297,160,202,140,33,535
寒軒國際大飯店,380,8991,0.7632,1985,17845357,27909809,47349700,110,138,36,32,316
麗尊大酒店,198,4328,0.7051,2235,9672865,23248830,35591963,71,105,12,25,213
福容大飯店 高雄,250,3198,0.4126,2252,7202201,4856241,12176697,47,43,8,11,109
