Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,2867,0.3114,1657,4750090,3029463,7883598,39,30,37,2,108
華園大飯店,269,3122,0.3744,1944,6069808,1823381,8354761,43,36,31,0,110
高雄國賓大飯店,453,10202,0.7265,1971,20107159,37897734,60275880,149,174,18,44,385
漢來大飯店,436,9564,0.7076,3340,31941966,66206670,114016716,183,454,8,198,843
高雄福華大飯店,271,5650,0.6725,2248,12704000,16132000,31915000,94,118,34,22,268
君鴻國際酒店,585,11097,0.6119,2313,25669863,31055381,71367309,150,208,134,27,519
寒軒國際大飯店,380,6408,0.544,1997,12796422,17967202,32229585,105,129,30,32,296
麗尊大酒店,198,3941,0.6421,2115,8334361,22031408,32285138,71,101,12,27,211
福容大飯店 高雄,250,3893,0.5023,1922,7480616,3034058,10577917,42,32,8,8,90
