Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,4566,0.5125,1812,8272234,3551981,11870553,35,28,38,2,103
華園大飯店,269,4392,0.5442,1896,8327265,3750871,12603726,41,52,30,0,123
高雄國賓大飯店,453,11147,0.8202,2049,22843879,31083036,55963620,146,181,15,42,384
漢來大飯店,436,10524,0.8046,3722,39173676,64891570,122785350,175,443,8,193,819
高雄福華大飯店,271,7162,0.8809,2124,15209000,15346000,33915000,96,124,35,23,278
君鴻國際酒店,585,12841,0.7317,2701,34680717,28411411,75524697,141,200,159,31,531
寒軒國際大飯店,380,8302,0.7282,2054,17053080,16636933,35149725,113,136,42,25,316
麗尊大酒店,198,4408,0.7421,2401,10583786,16355421,28648717,72,107,13,27,219
福容大飯店 高雄,250,4600,0.6133,1781,8192651,3987230,12264049,42,40,4,10,96
