Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3730,0.4051,1483,5532639,2620272,8186109,40,29,44,2,115
華園大飯店,269,3967,0.4757,2166,8591578,2839873,11874459,42,36,31,0,109
高雄國賓大飯店,453,10635,0.7573,2105,22383224,31185870,55817578,149,180,17,46,392
漢來大飯店,436,10996,0.8136,3786,41632345,59862861,119643561,180,471,8,198,857
高雄福華大飯店,271,6620,0.788,2232,14773000,15712000,34030000,95,122,34,22,273
君鴻國際酒店,585,12134,0.6691,2554,30995985,29645345,73730520,155,202,131,28,516
寒軒國際大飯店,380,7739,0.657,2080,16097661,18581637,36327150,108,132,34,30,304
麗尊大酒店,198,4085,0.6655,2125,8680283,18046372,28536980,72,102,12,28,214
福容大飯店 高雄,250,3192,0.4119,1992,6359876,3009048,9416999,47,35,8,10,100
