Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,3212,0.3605,1529,4912678,3529524,8513576,37,32,34,2,105
華園大飯店,269,3464,0.4292,1875,6493274,1931894,9474460,39,30,27,0,96
高雄國賓大飯店,453,8957,0.6591,2067,18514144,39883265,60291534,150,175,16,42,383
漢來大飯店,436,9991,0.7638,3524,35206317,57941839,139923271,192,477,8,198,875
高雄福華大飯店,271,6347,0.7807,2100,13330000,16954000,33459000,101,123,34,22,280
君鴻國際酒店,585,9553,0.5443,2467,23568076,23908830,62875649,163,202,140,33,538
寒軒國際大飯店,380,6122,0.537,2046,12525947,21984994,35841347,113,137,37,30,317
麗尊大酒店,198,3582,0.603,2275,8148641,19309199,29550501,70,105,12,26,213
福容大飯店 高雄,250,2360,0.3147,2162,5101909,4262327,9433520,41,45,9,10,105
