Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,4119,0.4623,1062,4375042,4429034,8933227,36,30,35,2,103
華園大飯店,269,4927,0.6105,1778,8758789,5206112,14447016,37,34,29,0,100
高雄國賓大飯店,453,11235,0.8267,2091,23488106,33691476,59284369,152,178,16,46,392
漢來大飯店,436,11406,0.872,3699,42186580,65291440,124467031,191,466,8,198,863
高雄福華大飯店,271,7438,0.9149,2211,16446000,19013000,39251000,103,130,35,22,290
君鴻國際酒店,585,14240,0.8114,2580,36735860,36139047,85106206,142,205,165,34,546
寒軒國際大飯店,380,9263,0.8125,2013,18650163,24550009,44907425,108,133,35,31,307
麗尊大酒店,198,4672,0.7865,2155,10067751,20846970,32976122,70,103,12,25,210
福容大飯店 高雄,250,3600,0.48,2046,7365480,4110210,11557425,45,37,8,11,101
