Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total
華王大飯店,297,4105,0.4607,1636,6713925,3581682,10308464,37,23,35,2,97
華園大飯店,269,4547,0.5634,1771,8052760,4904786,13412685,40,55,37,0,132
高雄國賓大飯店,453,10526,0.7745,2090,22003698,29011413,53120534,148,179,15,42,384
漢來大飯店,436,10313,0.7885,3874,39952189,59814527,116127221,165,448,7,199,819
高雄福華大飯店,271,6854,0.8431,2270,15559000,13291000,32138000,97,123,35,23,278
君鴻國際酒店,585,11690,0.6661,2635,30807425,25525661,67381285,171,202,137,27,537
寒軒國際大飯店,380,8841,0.7755,2040,18031578,16409760,36049769,114,141,35,32,322
麗尊大酒店,198,4928,0.8296,2312,11393129,18510755,31712531,71,113,13,28,225
福容大飯店 高雄,250,4375,0.5833,1932,8452278,3781961,12334074,44,35,5,8,92
